개최일,부스 위치,자리수,대표작품,계정아이디,계정명,팔로워수,최상단트윗_알티,최상단트윗_마음,최상단트윗_노출수,최상단트윗_내용,multiple_ids
Day1,Q6,2sp,슬램덩크,nooy_nongnol,(1디페/Q6) 녕,96,8,5,937,1월 디페스타 Q6 (녕) 인포입니다!백호열 쁘띠존 내부에 부스 위치하고 있습니다.잔돈 준비 부탁드립니다.현판분 극소량입니다. 양해 부탁드립니다.,
Day1,Q7,2sp,슬램덩크,714madeinSHK,리브레,929,66,141,3만,태대의맛 모아보기,
Day1,Q8,2sp,슬램덩크,junggongjoo14,1월디페/Q8 캐러멜펀치,91,대만이 우표 눈물나게 예뻐요 @HBD_Mitsui0522,4,234,어.. 저는... RT이벤트는 할 것은 없고1월 디페 부스 들려주시는 지인이 혹시 계시면 대충 연하장 소매 넣기 할게요~본체는 대만이 우표 입니다오실 분들 맘찍 해주세요~1월디페/Q8 캐러멜펀치@junggongjoo14·,
Day1,Q9,2sp,슬램덩크,1110__love,앙금 님이 재게시함,76,154,394,6.4천,1시간태대 태섭개만,
Day1,R10,2sp,"슬램덩크, 더 퍼스트 슬램덩크",KEEP_CALM_N_,TD/1디페R10,891,129,33,1.3만,"RT[태웅대만] 1디페 직수령&통판 선입금RT 해 주신 분들 중, 한 분께 책 3종을 1권씩 드립니다.~1월 7일  23시 59분주문 : https://takemm.com/prod/view/23459샘플 : 폼 내의 링크로 확인 부탁드립니다.문의 : https://open.kakao.com/o/stqoBODf",
Day1,R11,2sp,슬램덩크,jjang_soso,소소,"4,123",디페 r11 이구.. 아마 남은 재고를 박박 들고 가지 않을까 싶네요… 슬램덩크 + 가비지타임 + 체인소맨의 짬뽕 콜라보,5,1.5천,,
Day1,R12,4sp,슬램덩크,14ho_sd,14호,2.9만,2천,1.8천,24만,슬램덩크 올스타 세트 + 데님 세트의 통판폼입니다. 자세한 내용은 폼에 작성된 공지 사항을 확인 부탁드립니다. 11. 30 22:00 - 12.03 22:00 https://witchform.com/deposit_form.php?idx=525251…RT 추첨 두 분께 전 품목을 보내드립니다. 잘 부탁드립니다!GIF,
Day1,R14,2sp,슬램덩크,jagijudocat,,0,0,0,0,,
Day1,R15,2sp,슬램덩크,_rk_sd,디페R15 팬지,"3,319",568,174,3.3만,rt 추첨 원하시는 굿즈 보내드려요!1디페 R-15비나님과 함께합니다 잘 부탁드립니다!,
Day1,R18,2sp,슬램덩크,1114_akfan,악성개인팬,"4,398",4,1,9.6천,,
Day1,R19,2sp,가비지타임,dlqtldkrrnl,R19•초코비,293,136,12,6.2천,[1디페] 종수상호 온더락잔 선입금 폼 일정상 통판 없이 현장수령으로만 진행합니다.  https://witchform.com/deposit_form.php?idx=547053…  01.05 22:00 ~ 01.15 23:59#RT 추첨 한 분께 랜덤으로 행사 이후 온더락잔을 보내드립니다 ><,
Day1,R1a,1sp,가비지타임,,,,,,,,
Day1,R1b,1sp,가비지 타임,,,,,,,,
Day1,R2,2sp,가비지타임,gyeul_230228,,0,0,0,0,,
Day1,R20a,1sp,가비지타임,nalguem_,,0,0,0,0,,
Day1,R20b,1sp,가비지타임,Pks2hi,@PKs2hi,275,1월 1일,다들 즐거운 새해 보내세요,101,,
Day1,R21,2sp,"가비지타임, 슬램덩크",zibakman,디페R21 ㅳ 님이 재게시함,"2,215",2.2천,7.9천,20만,2023년 12월 17일,
Day1,R22,2sp,가비지타임,canele_8585,눌레,26,2023년 8월 14일,1,604,,
Day1,R23,2sp,가비지타임,HanseD257,디페R23/메인트 공지한세디,563,3,10,838,"회지 표지 관련 부분환불 안내입니다.윗치폼 공지에도 올려놓았으며, 구매하신 분들은 확인해주시길 바랍니다.좋지 않은 소식으로 찾아뵙게 되어 죄송합니다.ALT",
Day1,R24,2sp,가비지타임,Hyun_xJin,(1디페/R24) 일회용,"2,086",감상/리퀘함 http://spinspin.net/Hyun_xJin,2,2.1만,  메인트용,
Day1,R3,2sp,슬램덩크,non9_nol2,(1디페 R3) NONNOR,154,24,12,2.6천,1월 디페스타 / R3《 위선도 선이고 붓츠부스도 부스다 》선입금 폼입니다학교별 탑로더 선입금폼(~14일)https://witchform.com/deposit_form/549141…대태굿즈 재고 선입금폼(~18일)https://witchform.com/deposit_form/549137…웨딩 탑로더 선입금폼(~11일)https://witchform.com/deposit_form/545131…RT 부탁드려용더 보기witchform.com1월 디페스타 슬램덩크 학교별 탑로더 선입금폼 | WitchForm - 우리끼리 사고파는 창작마켓우리끼리 사고파는 창작마켓,
Day1,R4,2sp,슬램덩크,9ppyong2,구뿅이 님이 재게시함,69,161,63,3.1천,38분[RT] 슬램덩크 비공식 굿즈 판매01/13 pm10:00~ 01/20 pm23:59https://witchform.com/deposit_form/552355…RT해주신 두분에게 굿즈세트를 보내드립니다! ,
Day1,R6a,1sp,가비지타임,ruu_ens,레오 오시 님이 재게시함,"1,597",3.6만,6.4만,295만,1월 12일(1/2)【イベント予告】1月15日 15時 より【ユニット新曲イベント】『Reverb★水平線を渡るステラマリス』を開始予定！ついに隊長となる奏汰。隊員は独特な練習方法や謎の仕事内容に困惑気味。そんななか、奏汰からＣＭ撮影の為に沖縄に行くと告げられる。アプリ内にも予告を掲載中더 보기,
Day1,R6b,1sp,가비지타임,,,,,,,,
Day1,R7,2sp,슬램덩크,null6909,눌룽쥐,"4,727",오른손을 살짝쥐면 손 전체가 아픈데 아무래도 좢댄 신호겠죠 ... 고로 1디페는 아무것도 없으니 저라도 보러 오십쇼 일단 이뿐옷 입고 앉아는 있겠음,6,290,,
Day1,R8,2sp,슬램덩크,DWLR__,ʟ ᴇ ʀ ᴏ,182,타래로 엮어용,8,2.3만,메인 투읫,
Day1,R9,2sp,슬램덩크,gajimuchim11,가지무침,"2,968",58,78,6.4천,"태웅대만/ 야, 누가 감독님 좀 말려라 1오랜망갑에 써본 글ㅎㅎㅎ 서 감독x정 감독 이야기 입니다!태웅대만/ 야, 누가 감독님 좀 말려라 1 : 포스타입 포스트",
Day1,S1,2sp,가비지타임,,,,,,,,
Day1,S19,2sp,,,,,,,,,
Day1,S21,2sp,가비지타임,0yster_b1rd,S21 매생이굴튀김,311,1,11,8.9천,,
Day1,S22,2sp,가비지타임,very_long_pig,돼맛 님이 재게시함,1.1만,3.1천,5.6천,21만,2023년 8월 5일,
Day1,S23,2sp,가비지타임,Old_chicksoup,S23 올드湯,"3,198",4,33,3만,메인트,
Day1,S2a,1sp,가비지타임,toogoodtoluv,S2a/보나,2.6만,25,24,3.8천,[RT♥︎] 1월 디페 인포-부스는 두시까지 운영합니다-현장수령의 경우 큐알 준비해주세요-회지와 굿즈 모두 현장판매 진행합니다-성인본 수령의 경우 신분증을 꼭 지참해주세요-현금계산과 계좌이체 모두 가능합니다그 외 공지와 이벤트는 이미지 참고해주세요,
Day1,S2b,1sp,가비지타임,nonong99099,S2b/노농,"9,899",133,98,1.7만,[1월 20일 디페스타 인포]S2b 종상 쁘띠존 인포입니다:)공지 꼭 확인 부탁드려요!자세한 인포: https://posty.pe/6g172v,
Day1,S3,2sp,가비지타임,deepsiyun,박지예,26,2022년 2월 7일,3,3,,
Day1,S4,2sp,가비지타임,garbagenaya,S4) NAYA,"3,818",4,5,2.4만,@toss다음 미디어는 민감한 콘텐츠를 포함할 수 있습니다. 설정 변경보기,
Day1,S5a,1sp,가비지타임,whdtkd0,조수,417,1,1,7.7천,,
Day1,S5b,1sp,가비지타임,,,,,,,,
Day1,S6,2sp,가비지타임,,,,,,,,
Day1,T17,2sp,가비지타임,,,,,,,,
Day1,T18,2sp,"내스급, 가비지타임",,,,,,,,
Day1,T19,2sp,가비지타임,myoha_S2,T19 묘하,528,4,3,2.7천,MAIN,
Day1,T2,2sp,가비지타임,Butterfl2ffect,디페T2 서머,"6,119",33,8,5.9천,2024 01 디페스타에서 판매할 뱅상 회지의 선입금 폼입니다!(선입금 기간2024-01-08 00시 00분 ~ 2024-01-17 14시 00분)구간] 병찬상호 키스는 젤리맛  샘플페이지  https://posty.pe/6hsbv3 선입금 페이지  https://witchform.com/deposit_form.php?idx=549080…부스 전체 인포는 추후 공지하겠습니다 :)더 보기witchform.com2024 1디페 병찬상호 회지 키스는 젤리맛 선입금 및 현장수령 폼 | WitchForm - 우리끼리 사고파는 창작마켓,
Day1,T20b,1sp,가비지타임,Dongo_time,돈고,563,256,426,2.1만,최종수 생일 축하해ㅐㅐ종수 생카 협력한 그림입니둥#겨울에_상륙한_태풍,
Day1,T21,2sp,가비지타임,,,,,,,,
Day1,T22,2sp,가비지타임,sistina_w,(1디페 / T22 ) 시스티나,"3,158",8,4,787,1/20 디페스타 최종 인포 안내시스티나(@sistina_w)&두부(@nnyom_3)가 함께 하는 쉐어부스입니다!부스 위치: 2관 T22부스는 11시 30분부터 오픈합니다.파본 교환은 현장에서만 가능합니다.,
Day1,T23a,1sp,가비지타임,GGGGG1NNN,(1디페/T23a)낀,"1,487",2,11,2.5만,,
Day1,T23b,1sp,가비지타임,,,,,,,,
Day1,T24,2sp,가비지타임,junsang_only,준상 온리전 : 낭만 슈터의 기상천외한 3점 슛 강의,"2,563",268,141,5.7만,[]<준상 온리전 : 낭만 슈터의 기상천외한 3점 슛 강의> 전체 학사 일정입니다.매월 캘린더는 타래로 이어집니다.모든 일정은 상황에 따라 변경될 수 있습니다.,
Day1,T3,2sp,가비지타임,robot__ch,뤄봇위탁T3,1.2만,29,88,2.8천,,
Day1,T5,2sp,가비지타임,agiBdan_17,디페 T5/ 악당두더지 감자만두김이박배,"8,958",156,60,2.4만,"[RT]1월 디페 T5에서 판매될 책 선입금을 받습니다. 기간 : 01.13 18:00 ~01.15 00:00 (토,일 양일간)현장수령 : 2시까지 (이후엔 현판으로 전환)폼 : https://witchform.com/deposit_form.php?idx=550649…(모든 공지 폼에 기입 / 추가공지 해당트 타래)",
Day1,T6,2sp,가비지타임,,,,,,,,
Day1,T8,2sp,가비지타임,⁦‪@Salv_Temp14‬⁩,,0,0,0,0,,
Day1,U1,2sp,가비지타임,biYf3E4xidHbgSY,U1 농구판다,"2,632",4,9,9.9천,,
Day1,U14,2sp,가비지타임,xswwwxsw,,0,0,0,0,,
Day1,U15,4sp,가비지타임,__inmang,U15 인간관계망함,"6,991",5,2,5.2천,마감 성공하면 1디페 때 종뱅 24p 중철 배포본 들고 갈 것 같은데 수량을 어느정도 뽑을 지 모르겠네요 관심 있으신 분은 투표 부탁드립니다 (행사끝나고 포타에 무료발행해요)O결과궁금191표·,
Day1,U17,2sp,내가키운s급들,sorong33,소롱*롱사마ꈍꈊꈍ,349,2023년 1월 10일,결혼해...,3.9천,,
Day1,U18,2sp,가비지타임,nong_rune,디페U18 -룽,"2,064",새 키링 왔다... 조만간 올려서 자랑해보겠어요,1,353,,
Day1,U2,2sp,가비지타임,BeTyranno,,30,0,0,0,,
Day1,U20,2sp,가비지타임,,,,,,,,
Day1,U21a,1sp,가비지 타임,,,,,,,,
Day1,U23,2sp,가비지타임,hirobears,디페U23히로,2.8만,2,19,25만,메인트 갱신할때가 됐지디페U23히로@hirobears·2022년 9월 15일메인트포스타입https://bombanghak.postype.com뭘 할지 모르는 계정대체로 메인씨피 고정충......,
Day1,U4,2sp,가비지타임,pizzamatitdang,디페U4 쾅,707,1,6,1천,1 디페 오시는 트친 분들 마음이나 멘션 한 번씩 찍어주세요 >///<  언제든 오케이,
Day1,U5b,1sp,가비지타임,bbyonyam,"당도최뾰(디페 u5a,b)","5,673",1,8,1.4만,메인트윗용,
Day1,U6,4sp,,-,,0,0,0,0,,
Day1,U7a,1sp,가비지타임,,,,,,,,
Day1,U7b,1sp,가비지타임,ppinyong_lee04,뿅,48,90,13,6.9천,<폭신폭신즈> 최종병기 10cm 인형 수요조사 폼 입니다!! 자세한 사항은 아래 링크의 폼을 확인해주세요~제작 성공시 RT해주시는 분들 중 추첨을 통해 한분께 원하시는 인형 1개 드립니다https://witchform.com/demand_form.php?idx=89544…,
Day1,U8,2sp,가비지 타임,love_sss_s2,(디페/U8)햄,"3,465",1,4,1.4천,재고 소진으로 인해 조기종료되었습니다!! 혹시 몰라 남겨둔 수량은 1월 디페에서 현장판매 할 예정입니다 ;)  호딱 검수해서 배송 보내드리도록 할게요!! 이벤 당첨은 이번주 주말에 하겠습니다 (디페/U8)햄@love_sss_s2·2023년 12월 30일RT 한분께 덕질자금 1만원 또는 꿀벌종수 한마리 보내드려요!10cm 꿀벌종수 재고판매 폼입니다!! 자세한 사항은 아래 링크의 폼을 참고 부탁드릴게요 더 보기,
Day1,U9,2sp,가비지타임,_nknk__12,ᴋɴᴏcᴋ 낙낙,3.8만,685,197,5.6만,#RT 1디페스타 [U9 부스] 최종 인포입니다!알티 추첨 한분에게 회지를 보내드립니다회지 통판 폼:: https://witchform.com/deposit_form/547100…ㄴ~ 1.20 ㅣ 23 : 59,
Day1,V1,2sp,가비지타임,gontamja_s2,공자,423,2,4,2.2만,메인트윗(23.05.18.)스핀스핀(리퀘박스) : https://spinspin.net/gontamja_s2투비로그 : https://tobe.aladin.co.kr/t/gongtamja ,
Day1,V10a,1sp,가비지타임,frompibb,핍 님이 재게시함,160,1천,2.8천,4.5만,,
Day1,V10b,1sp,가비지타임,ionblue,이온 (1디페/V10b),229,74,41,6.1천,(RT 감사합니다)1월 디페스타에서 판매 예정인 상뱅 스티커 신작 및 구작의 선입금 폼입니다현장수령 폼 기간: ~1.14(일) 23:59통판 폼 기간: ~1.21(일) 23:59현장수령 폼: https://takemm.com/prod/view/23844통판 폼: https://takemm.com/prod/view/23845(*폼 주소 오기재로 재작성합니다),
Day1,V11a,1sp,주술회전,,,,,,,,
Day1,V11b,1sp,가비지타임,sickziguuu,v11b) 평구식,1.2만,113,69,2.4만,2023-12-23 20:00 ~ 2023-12-26 14:00RT1월 디페스타 상뱅굿즈 선입금폼 입니답~! 실물 코롯타 사진은 타래에 달아두겠습니다https://witchform.com/deposit_form/538965…,
Day1,V14,2sp,가비지타임,,,,,,,,
Day1,V15,2sp,가비지타임,,,,,,,,
Day1,V16,2sp,가비지타임,bb_soju,SOJOO,"3,238",11,15,1.8만,가비지타임 계정주 성향표 (타래로) 바가 넓을수록 수용 가능한 폭 넓음조금 더 선호하는 쪽은 있음,
Day1,V17a,1sp,가비지타임,,,,,,,,
Day1,V17b,1sp,가비지타임,lllbadgelll,해아,264,뱃지 구합니다. 교환 뱃지는 디엠으로 문의 부탁드립니다,더 보기,14,"환생소녀 뱃지너울동화 아무버전선받아아디몬희야님 꽃뱃지괴력소녀달빛전사 2차 분홍, 남색봄나비체크나비 검정",
Day1,V18,2sp,가비지타임,interestingbsk,디페V18 재농,603,19,3,4.1천, 1월 디페스타 가비지타임 형현 앤솔로지 <𝘿𝙤𝙪𝙗𝙡𝙚 𝙃 𝙇𝙤𝙫𝙚𝙧𝙨 𝘾𝙡𝙪𝙗> 현장수령 선입금 입금폼: https://witchform.com/deposit_form/547861…기한: 1월 7일 18시 ~ 1월 10일 18시,
Day1,V2,2sp,가비지타임,kgse220,V2)철,"7,056",2,1,2.6천,마지막 날 입니 다V2)철@kgse220·1월 2일1디페+준빵온리전 굿즈 통판 인포입니다!자세한 내용은 폼 링크 확인 부탁드립니다.   - 통판은 선입금보다 길게 받습니다.- 일부 굿즈의 경우 재고 소진시 조기마감 될 수 있습니다.통판 기간 :  ~ 1/12(토) 23:30까지,
Day1,V20,2sp,가비지타임 세포신곡,,,,,,,,
Day1,V21,2sp,가비지타임,,,,,,,,
Day1,V22,2sp,가비지타임,_tkfkatkffu,tkfkatkffu_,1.4만,1,29,11만,,
Day1,V23,2sp,가비지타임,,,,,,,,
Day1,V3,2sp,가비지타임,hyang_kalenim,밥값중인 향,"1,691",나의 갑타 #Mood ...,12,2.6만,,
Day1,V4,2sp,가비지타임,,,,,,,,
Day1,V5,2sp,가비지타임,,,,,,,,
Day1,V6,4sp,슬램덩크,_rkskcy,@_rkskcy,486,79,187,5.6천,,
Day1,V7,2sp,가비지타임,spoonoksusu,(V7/J13) 옥수수피자,614,*자기소개표*,1,10,,
Day1,V9b,4sp,가비지타임,sorang_HH,소랑,173,57,8,6천,"[RT감사합니다♡] 재료비+배송비만 받고 만들어드리는 반짝이 탑꾸 커미션 오픈합니다~! 컬러, 테마, 사용되는 재료에 따라 금액이 달라지며 개당 2~3만원정도로 생각해주시면 됩니다. 일정 개수 이상 커미션 들어오면 추첨 한분께 원하는 탑꾸 만들어드려요!",
Day1,W1,2sp,가비지타임,neol_bam_write,,0,0,0,0,,
Day1,W10,2sp,가비지타임,bin_s2_you,망해버린 빈 (디페 W10),"2,225",189,20,1만,"#RT 추첨 한 분께 음료 가맹점(선택) 1만원권 보내드립니다!1월 20일 제 24회 디페스타 선입금/통신판매 폼입니다!선착순 특전 등 중요 공지는 폼에 기재되어 있으니 필독 바랍니다!빵준, 뱅준 회지와 손목 아대 관련 폼입니다.(구간 포함)9일 22:01 ~ 17일 23:59다음 미디어는 민감한 콘텐츠를 포함할 수 있습니다. 설정 변경보기",
Day1,W11,2sp,가비지타임,pale_night1,페일,24, 메인트,1,1.9천,,
Day1,W12,2sp,가비지타임,2_PP22,PP | W12 W13,2.2만,1천,303,5.4만,1/20 디페스타 INFO● 부스 위치 | W12 W13● ONLY 현장판매공지사항은 타래로 안내해 드리겠습니다.#RT 추첨 한 분께 굿즈 전종을 보내드립니다.,
Day1,W13,2sp,가비지타임,2_PP22,PP | W12 W13,2.2만,1천,303,5.4만,1/20 디페스타 INFO● 부스 위치 | W12 W13● ONLY 현장판매공지사항은 타래로 안내해 드리겠습니다.#RT 추첨 한 분께 굿즈 전종을 보내드립니다.,
Day1,W14,2sp,가비지타임,MT_empty08,1디페 선입금 𝗘𝗠𝗣𝗧𝗬,1.2만,689,321,7.7만,#RT#가비지타임#디페스타1월 디페에 나올 가비지타임 굿즈 선입금 폼입니다. 기간 : 01-07 20시 00분 ~ 01-07 20시 30 분총 30분 무제한 폼 입니다.*부스 위치는 현재 정정 기간이라 바뀔 수도 있는 점 양해 부탁드립니다.자세한 사항은 아래 링크 참조 바랍니다.더 보기,
Day1,W15,2sp,가비지타임,Money_x_x,거지,"6,134",2,3,5.1천,"@Money_x_x 님에게 보내는 답글+재앙의 묵시록@_disaster31·1월 3일[1디페] 가비지타임 비공식 회지&엽서 선입금폼 (현장수령) 기억의 소실점 [만화/150p] 재앙의 묵시록 세트 [만화/300p/선입금, 이전구매자 특전] 빵준 엽서 세트",
Day1,W16,2sp,가비지타임,,,,,,,,
Day1,W17,2sp,"가비지타임, 화산귀환",yoaketime,환효,958,스핀 https://spinspin.net/yoaketime,푸슝 http://pushoong.com/3883896749?c=3,4.8천,,
Day1,W18,2sp,가비지타임,ppang0_z,소동 | 디페 W18,"6,202",3,5,3.6천,부스위치 W18입니다!소동 | 디페 W18@ppang0_z·2023년 12월 31일[RT] 1월 디페스타 현장수령/통판 선입금폼1/1 21:02 ~ 1/3 23:59현장수령: https://witchform.com/deposit_form.php?idx=544693…통판: https://witchform.com/deposit_form.php?idx=544732…자세한 내용은 폼을 통해 확인 부탁드립니다.RT 추첨 두 분께 원하는 굿즈 1종을 보내드립니다!,
Day1,W19,2sp,가비지타임,nxnxnnnxnx,디페W19녜,126,샘플 : ,더 보기,175,선입금 기간을 줄였습니다뱅드위치 게스트북 형을 사랑하는 두 가지 방법@bangdwich·1월 11일디 페스타 24회 w19 형을 사랑하는 두 가지 방법박병찬 중심 이초원과 기상호의 삼각 게스트북 선입금 폼 & 샘플 페이지,
Day1,W2,2sp,가비지타임,,,,,,,,
Day1,W20a,1sp,가비지타임,ramnole,1디페 W20a / 람놀,"1,255",337,92,2.1만,<유람선에서 농구공이 내려와 하는 말> W20aRT 추첨 1분 원하시는 굿즈 1set 드립니다! (회지 제외) 1 디페스타 현장수령 선입금 & 통판 폼1.3(수) 22:30 ~ 1.8(월) 23:59 자세한 사항은 폼에서 확인 부탁드립니다!https://witchform.com/deposit_form.php?idx=546436…,
Day1,W20b,1sp,가비지타임,,,,,,,,
Day1,W21,4sp,가비지타임,,,,,,,,
Day1,W23,2sp,가비지타임,enough_iro,충분*디페W23 님이 재게시함,1.8만,3.2만,1.3만,102만,2023년 2월 16일쌍수들성질머리에대한고찰..,
Day1,W24,2sp,가비지타임,Wor_200,짹 1디페 W24,59,14,47,4.4천,#HappyNewYear#가비지타임다들 새해 복 많이 받으세요~12시 땡~ 하자마자 은재한테 전화거는 태성이 *^^*,
Day1,W3,2sp,가비지타임,condensed_yda,Yda 님이 재게시함,2,950,263,5.4만,1월 5일[RT추첨 한 분께 굿즈 中 1종 보내드려요]1월 디페 선입금폼+인포︵‿︵‿୨♡୧‿︵‿︵︵‿︵‿୨♡୧‿︵‿︵︵‿︵01.06 20:01 ~ 01.07 20:01 (조기 마감 가능성 有)https://witchform.com/deposit_form.php?idx=547229…자세한 내용은 폼 확인해주세요,
